,weapon,map,distance,killer name
1111,Punch,MIRAMAR,3520.6446187340466,BbHw
1112,P92,MIRAMAR,3750.208337901776,rys1993
1113,P1911,MIRAMAR,2883.293851432074,21431241
1114,Punch,MIRAMAR,3707.8507124997627,NISHIZHUMA12138
1115,P1911,MIRAMAR,3747.551537836538,xiaodikp
1116,P1911,MIRAMAR,3266.762329685158,SYK789
1117,Hit by Car,MIRAMAR,4371.579145039124,wanming1986
1118,Punch,MIRAMAR,4672.214036990279,Qidangouzei
1119,Hit by Car,MIRAMAR,3909.493055024398,China-Sxe
1120,Punch,MIRAMAR,5602.116162114545,Breite
1121,P92,MIRAMAR,5781.865217429645,wanming1986
1122,P92,MIRAMAR,5790.871876887989,wanming1986
1123,Punch,MIRAMAR,5730.918284838565,FeiFei1989
1124,Punch,MIRAMAR,4639.104053545684,DryMartine111
1125,Punch,MIRAMAR,5772.923768613841,wanming1986
1126,Punch,MIRAMAR,4445.872536437477,WuSiChen
1127,Punch,MIRAMAR,6163.635482225404,PablooPicassoo
1128,Pan,MIRAMAR,6191.276728910767,RiggyPiggy
1129,P92,MIRAMAR,5445.224928809185,Ysnake3
1130,Punch,MIRAMAR,4444.942815126535,WuSiChen
1131,P92,MIRAMAR,2618.6978721320643,Ajx6150
1132,P1911,MIRAMAR,3731.01906729971,AibXfj0
1133,P1911,MIRAMAR,6421.385708723624,ling5495274
1134,R45,MIRAMAR,3759.4541069502366,M4XDv
1135,P1911,MIRAMAR,4629.772301929005,Mvp-666666
1136,P1911,MIRAMAR,3737.7289580927354,KYDLOL
1137,Punch,MIRAMAR,3638.3029761140015,gundanquqiu
1138,Punch,MIRAMAR,3206.5976215990986,Tyleris_1
1139,P1911,MIRAMAR,2117.0917463822866,sumiao-B
1140,Punch,MIRAMAR,2192.35902195717,sumiao-c
1141,Punch,MIRAMAR,3625.001234943376,Atlantisyyf
1142,Punch,MIRAMAR,4898.806776645207,Atlantisyyf
1143,P1911,MIRAMAR,2123.849380614831,Yhengniuniu0318
1144,P1911,MIRAMAR,3730.0409744034987,105-biezou
1145,Punch,MIRAMAR,1503.1486057722568,langjie6666
1146,Punch,MIRAMAR,4425.082683898799,SiTu-N
1147,Punch,MIRAMAR,4714.602365212256,YJXisGod
1148,P1911,MIRAMAR,5093.649234747226,LiShiJue
1149,P1911,MIRAMAR,3795.7953085487893,Onionsong
1150,R45,MIRAMAR,3501.8670807277936,MisterJEllY
1151,R45,MIRAMAR,3535.7739762278356,MisterJEllY
1152,Punch,MIRAMAR,4862.652195752643,NotMyBillNye
1153,Punch,MIRAMAR,8810.429445808077,#unknown
1154,Punch,MIRAMAR,3595.8378576889418,YinHuon
1155,Punch,MIRAMAR,4674.181623596264,King5211314
1156,Punch,MIRAMAR,5836.797176602666,Neo_IF
1157,Punch,MIRAMAR,3269.119615028028,Im_lonely
1158,Punch,MIRAMAR,5859.002947997439,ChEagleh
1159,Punch,MIRAMAR,7791.369135366965,ChEagleh
1160,Punch,MIRAMAR,5839.864840675531,Neo_IF
1161,Punch,MIRAMAR,3201.156103071826,#unknown
1162,Punch,MIRAMAR,3180.055660864602,2727212
1163,Punch,MIRAMAR,8026.118263858937,qadtnana
1164,Pan,MIRAMAR,4668.926499618086,NotYourBuddy
1165,Hit by Car,MIRAMAR,6234.844712678095,wangdongww
1166,Punch,MIRAMAR,4840.69591778052,Lu999999999
1167,P92,MIRAMAR,3263.3608636526856,2727212
1168,Hit by Car,MIRAMAR,5677.9124516284155,ZappyEmil
1169,Punch,MIRAMAR,7608.958285858715,undead1314
1170,P1911,MIRAMAR,4800.277737282292,GEORGEDAETVEBLET
1171,Punch,MIRAMAR,6424.2363646685435,A-1998
1172,P92,MIRAMAR,4595.377678956649,longgedetianxia
1173,Punch,MIRAMAR,7384.528190824923,quninndeb
1174,Punch,MIRAMAR,5969.659880889196,Ku_Pi
1175,Punch,MIRAMAR,4914.163055468653,IronWolfGamez
1176,Hit by Car,MIRAMAR,3260.461393872499,LostBoii69
1177,Pan,MIRAMAR,3727.840074748379,sharkdddd
1178,Punch,MIRAMAR,3745.0716995637085,mingwangPIuto
1179,R45,MIRAMAR,3867.938689446357,hjex
1180,Punch,MIRAMAR,8132.550875446461,13attle13orn
1181,R45,MIRAMAR,3197.1636666853638,FilipinosRule97
1182,Punch,MIRAMAR,8113.597468779001,13attle13orn
1183,Punch,MIRAMAR,5729.038224542144,LH-8888-666
1184,Punch,MIRAMAR,3766.80058946369,Zestytaco
1185,Hit by Car,MIRAMAR,3837.3373763559025,RaineVallier
1186,P1911,MIRAMAR,4442.936523572782,koonexi
1187,Punch,MIRAMAR,4071.4728014402062,yuhongfei001
1188,Punch,MIRAMAR,4654.066274204741,MR_only
1189,Hit by Car,MIRAMAR,4110.228443707964,Jiaozhi493
1190,Punch,MIRAMAR,3729.283927814829,davejo
1191,Hit by Car,MIRAMAR,2274.24277301369,father123456
1192,Punch,MIRAMAR,3790.3671850121596,yuhongfei001
1193,Hit by Car,MIRAMAR,4041.454868784384,ma303199
1194,R45,MIRAMAR,4956.959077017481,cyl1825212217
1195,Pan,MIRAMAR,4653.107961132323,Cc_jelly
1196,P92,MIRAMAR,2131.488573695857,LeslieCheung66
1197,P1911,MIRAMAR,4667.7779933112715,DaYuW
1198,Hit by Car,MIRAMAR,4429.67975504336,IBaotouI
1199,P92,MIRAMAR,4609.698272760377,bskangbazi
1200,P92,MIRAMAR,4465.748766068351,Rocky1608
1201,Punch,MIRAMAR,3238.0129109714803,SSUI12
1202,Punch,MIRAMAR,5708.791114783584,yedianmiaoge
1203,P92,MIRAMAR,3618.1904796509816,Curry_David
1204,Machete,MIRAMAR,3885.2219734894165,LAMOOO
1205,R45,MIRAMAR,4974.237199860597,QinMx
1206,Punch,MIRAMAR,2915.235247457227,56456464gg
1207,Punch,MIRAMAR,5728.431497835424,Barbed16
1208,Punch,MIRAMAR,3240.5813014750365,oumi
1209,Hit by Car,MIRAMAR,5897.037284442078,wangdaye946
1210,Punch,MIRAMAR,4866.8315659818145,maimaitaoa
1211,P92,MIRAMAR,3062.255180802541,Xaweibaby
1212,Punch,MIRAMAR,9310.401181829837,dadongming
1213,P18C,MIRAMAR,4861.728753752105,Rem_Thor
1214,P92,MIRAMAR,4079.476354833056,slightsavage
1215,P1911,MIRAMAR,7714.48315369604,zilan1235
1216,Hit by Car,MIRAMAR,3785.6690725167723,wangbaozuhao047
1217,Punch,MIRAMAR,4632.417665783819,RowanC
1218,Hit by Car,MIRAMAR,2766.1362769952243,Anime-jun
1219,P1911,MIRAMAR,6468.077608588969,whitesidegirl
1220,Hit by Car,MIRAMAR,4276.514543251899,VikingxPenguin
1221,P92,MIRAMAR,6456.099182586959,YourAdoredNinja
1222,Hit by Car,MIRAMAR,5086.841624158157,jirigaleng001
1223,Hit by Car,MIRAMAR,4033.4541782194574,chenshaol
1224,Punch,MIRAMAR,3748.6624719737038,dadofxuhao
1225,Punch,MIRAMAR,5594.585642457536,Alan_Love
1226,Punch,MIRAMAR,3185.7194853673163,Fart_knocker
1227,P92,MIRAMAR,4561.5180054069715,zlhiang
1228,P1911,MIRAMAR,3503.872843105183,jsfh-199203
1229,Punch,MIRAMAR,4652.902023005643,KiiwiCat
1230,Hit by Car,MIRAMAR,7328.111712268175,qw1234ty
1231,P1911,MIRAMAR,3270.1650802283666,Caniseeurfeet
1232,P1911,MIRAMAR,3267.8580530899753,Caniseeurfeet
1233,P1911,MIRAMAR,9143.957636943314,FFFFFFRANK0096
1234,Punch,MIRAMAR,6930.761264511425,FFFFFFRANK0096
1235,P92,MIRAMAR,6324.368939856105,FlagFigher
1236,P92,MIRAMAR,3717.5003474750347,ioimo
1237,Hit by Car,MIRAMAR,2257.140042156224,c123yy
1238,Pan,MIRAMAR,6112.982690453495,Potato-Boy
1239,P92,MIRAMAR,6568.312069177134,HTV3
1240,Machete,MIRAMAR,4880.096595472778,Daxin-911
1241,P92,MIRAMAR,6565.25781148014,HTV3
1242,Punch,MIRAMAR,4120.89076169619,Adi09-D
1243,Punch,MIRAMAR,4786.253389454115,EchoYF18
1244,Punch,MIRAMAR,4687.164894377516,Synn_r
1245,Punch,MIRAMAR,6114.344298147068,Potato-Boy
1246,Hit by Car,MIRAMAR,2967.0290388880594,S-F-kuaidi
1247,Punch,MIRAMAR,4756.523949998886,qianbi22222
1248,Punch,MIRAMAR,4669.453696207513,xiaolingegenb
1249,P18C,MIRAMAR,5497.145077767641,chEn3
1250,P92,MIRAMAR,6844.219293241925,Ane11oCz2z
1251,P18C,MIRAMAR,6836.467511863199,Ane11oCz2z
1252,R45,MIRAMAR,3199.114208470995,yuhangkiller
1253,R45,MIRAMAR,3203.1135491238833,yuhangkiller
1254,Punch,MIRAMAR,6188.829945109979,Unicorn_00
1255,P1911,MIRAMAR,4660.149996750104,214918613yang
1256,P1911,MIRAMAR,4278.30235362404,TonyWebster
1257,Punch,MIRAMAR,4669.760482469524,CrypticFire
1258,R45,MIRAMAR,3663.330892256663,viktor_yy
1259,Punch,MIRAMAR,5715.942641062802,Amy_muses
1260,P1911,MIRAMAR,3885.287919808904,YourTsyDad
1261,Punch,MIRAMAR,3801.0423659128032,pipizhuguaishe
1262,Punch,MIRAMAR,6617.155369996535,XURUIKING
1263,Punch,MIRAMAR,5625.904916575111,ty500600
1264,P92,MIRAMAR,5499.548396496024,ty500600
1265,Hit by Car,MIRAMAR,5386.570813022419,AceQue777
1266,P92,MIRAMAR,7404.22086590966,6L6L6L6
1267,Hit by Car,MIRAMAR,4702.952198877318,AceQue777
1268,Punch,MIRAMAR,2191.866880499133,aarifa
1269,R45,MIRAMAR,6550.6161049019665,Hotsync
1270,Hit by Car,MIRAMAR,6192.906719424087,Skrywer
1271,P92,MIRAMAR,7276.173143506276,6L6L6L6
1272,Machete,MIRAMAR,4835.043196739818,xPickleRickC-137
1273,P1911,MIRAMAR,3266.719843782751,cronusly
1274,P92,MIRAMAR,9062.653314307681,6L6L6L6
1275,Punch,MIRAMAR,3192.405516350484,Ochap
1276,P92,MIRAMAR,2192.7947447191677,brtw
1277,Hit by Car,MIRAMAR,4631.192740739905,Shibbyx
1278,Hit by Car,MIRAMAR,5381.947417778253,Wombat-
1279,P1911,MIRAMAR,4923.964285968065,dydok18
1280,Hit by Car,MIRAMAR,7717.476649904943,Safari_75
1281,Hit by Car,MIRAMAR,2220.990667500654,Geraro17
1282,P1911,MIRAMAR,7585.04476785523,wangkochu
1283,P92,MIRAMAR,3272.545220161977,Alisam17
1284,P1911,MIRAMAR,5388.908444982528,Faith0311c
1285,Hit by Car,MIRAMAR,5380.55873827282,ChinaHaomin
1286,Punch,MIRAMAR,3505.6357642968273,yijunchao
1287,Hit by Car,MIRAMAR,3702.403677662932,DDAL
1288,P1911,MIRAMAR,6659.020568166237,oneheroone
1289,Punch,MIRAMAR,9002.516165566713,jiediao
1290,P92,MIRAMAR,4881.58264410652,VULCANT2
1291,P1911,MIRAMAR,3864.538286804777,l_Pitbull_l
1292,Punch,MIRAMAR,4778.692877257651,WALL54088
1293,P1911,MIRAMAR,3876.6126329528984,l_Pitbull_l
1294,Punch,MIRAMAR,5005.872257235996,SENgechiji1
1295,Punch,MIRAMAR,6427.5122715919415,CHIKENGRACE
1296,Punch,MIRAMAR,6420.4862745465,xiaomosakura
1297,P92,MIRAMAR,3277.7227798831614,lihuichao1234
1298,R45,MIRAMAR,4580.730151585552,Mer1994
1299,P92,MIRAMAR,4632.921371993809,LiXianShengsdsd
1300,Hit by Car,MIRAMAR,5247.591279992469,Dafixios
1301,Punch,MIRAMAR,6646.690011219494,Vizar1791
1302,Punch,MIRAMAR,2096.0570191387924,chunchenging123
1303,P92,MIRAMAR,3755.654402807186,57_KoRaY_57
1304,P92,MIRAMAR,5054.989973889661,MeninBlack9527
1305,Punch,MIRAMAR,6078.862756836183,qiufengLy
1306,Punch,MIRAMAR,3469.16183154159,DAXIEDEMENG
1307,P92,MIRAMAR,4848.394086609091,Illuminasti
1308,P92,MIRAMAR,4717.78655769949,DannyYT
1309,Punch,MIRAMAR,4879.976002418148,Nuggut
1310,Punch,MIRAMAR,5187.64873313373,Jake_TheSnake14
1311,Hit by Car,MIRAMAR,4768.837896950263,PRASSEL
1312,P92,MIRAMAR,3749.2196980493154,oxis1337
1313,Punch,MIRAMAR,3736.0470193814476,oxis1337
1314,R45,MIRAMAR,3744.3339093350105,oxis1337
1315,Hit by Car,MIRAMAR,6807.542372524548,One-sided-love
1316,Hit by Car,MIRAMAR,4485.466326219382,normanada
1317,P92,MIRAMAR,4632.79136159875,zhoweqing
1318,P92,MIRAMAR,6440.936349560975,MeoWstarstar
1319,P1911,MIRAMAR,7411.51825115536,kangjiabo
1320,P1911,MIRAMAR,4727.577970109112,Lego_Kunkka
1321,Hit by Car,MIRAMAR,3501.0820228530774,ArchlonSS
1322,Hit by Car,MIRAMAR,3487.663011239618,ArchlonSS
1323,R45,MIRAMAR,4760.495185859765,GreyPC
1324,P1911,MIRAMAR,4853.0718709008415,GreyPC
1325,Punch,MIRAMAR,3796.388910979748,long--98K
1326,Punch,MIRAMAR,3824.3370389081824,TrickMoon
1327,Punch,MIRAMAR,6734.744615253053,PDS--tianshi
1328,Punch,MIRAMAR,3877.7975523933687,SwagH
1329,P92,MIRAMAR,4687.728924110266,Yyxls
1330,P1911,MIRAMAR,3748.9894784352223,zhangdadav587
1331,P1911,MIRAMAR,5070.435384149965,Rampant557
1332,Hit by Car,MIRAMAR,5063.574369992505,yoyo99
1333,Punch,MIRAMAR,3747.6314403206725,LuguanDaren
1334,Punch,MIRAMAR,5082.710917270921,LLYyu
1335,R45,MIRAMAR,3282.716637606725,laobanjor
1336,Punch,MIRAMAR,5763.844979187071,Hanzo6571
1337,Punch,MIRAMAR,4952.08873788758,NIGOUGEGE
1338,Punch,MIRAMAR,2137.481570635873,SOStao
1339,Punch,MIRAMAR,2213.808654700085,SOStao
1340,Punch,MIRAMAR,3279.6142824925314,laobanjor
1341,Punch,MIRAMAR,2221.431251800739,SOStao
1342,Hit by Car,MIRAMAR,5354.766476746675,SWlPA
1343,P92,MIRAMAR,2120.882988360508,GODMARK0904
1344,P92,MIRAMAR,4918.8598822060385,XY2TAP
1345,Punch,MIRAMAR,6118.437774166917,Miyazono__Kaori
1346,P92,MIRAMAR,5779.848381663312,DonDiablo310
1347,Hit by Car,MIRAMAR,5277.938104165773,Qc_panda
1348,P1911,MIRAMAR,3501.267703041286,kiluo_
1349,Punch,MIRAMAR,4670.033364713897,needmy
1350,P92,MIRAMAR,3819.7642920080816,CIA_Freak
1351,Hit by Car,MIRAMAR,3812.043626246163,CIA_Freak
1352,Punch,MIRAMAR,4720.8664140775045,#unknown
1353,Punch,MIRAMAR,4627.846288365788,China-didijiuwo
1354,Hit by Car,MIRAMAR,4395.932767359392,JDSLY1314
1355,Punch,MIRAMAR,5874.591877268838,YANGJUN20
1356,Punch,MIRAMAR,5664.662627119289,dacaikaikai888
1357,Punch,MIRAMAR,7698.485310109256,chanhePGone
1358,P92,MIRAMAR,3755.8399667484505,dacaikaikai888
1359,Punch,MIRAMAR,4663.79572738022,dajidali48
1360,Punch,MIRAMAR,5147.220207221078,Kenlly
1361,P92,MIRAMAR,4158.696976611063,NatsukiiMelted
1362,P1911,MIRAMAR,4611.948165739615,MAoNio_
1363,Punch,MIRAMAR,3720.906810764414,Skyminds
1364,Punch,MIRAMAR,7694.461470597211,LUCHANGH
1365,Punch,MIRAMAR,4695.828168307696,KkRrYySsTtAaLl
1366,Punch,MIRAMAR,7540.369023516091,jiwoobabo
1367,Punch,MIRAMAR,4857.877525419615,SubLove
1368,Punch,MIRAMAR,3235.7737357930328,trogyoursocksoff
1369,P92,MIRAMAR,3648.0098481920245,BYTRB
1370,Punch,MIRAMAR,3433.499773412109,wangtututututu
1371,Hit by Car,MIRAMAR,6442.994833999636,bainparker12
1372,Punch,MIRAMAR,7241.135006002995,SmiMingLiangY
1373,Punch,MIRAMAR,4833.50737105324,summerwell
1374,Punch,MIRAMAR,7235.833511051646,SmiMingLiangY
1375,Hit by Car,MIRAMAR,3811.0410862577955,tyq1122
1376,Punch,MIRAMAR,9043.29827579899,wolaol0000
1377,Hit by Car,MIRAMAR,6680.513210910821,SmiMingLiangY
1378,Punch,MIRAMAR,2182.1692549307445,PENGHUI258
1379,P1911,MIRAMAR,3840.9903667649314,mugenkami1
1380,R45,MIRAMAR,3724.96712992343,RayTSwagger
1381,Punch,MIRAMAR,3797.904338284734,dasjkaa
1382,P92,MIRAMAR,3881.8259001363003,mugenkami1
1383,P92,MIRAMAR,3229.3363975436187,heysusu
1384,Punch,MIRAMAR,3225.6106159356873,heysusu
1385,Punch,MIRAMAR,5806.603075826678,FLIPbmw
1386,Pan,MIRAMAR,4590.729878453425,GE-GD
1387,Pan,MIRAMAR,4316.491183547697,TimmB
1388,Pan,MIRAMAR,4313.963278205437,TimmB
1389,P92,MIRAMAR,1954.7819989351754,CENYONGHUA
1390,P92,MIRAMAR,2518.1790582692884,JKHSKAjkl
1391,P92,MIRAMAR,7701.1463697671015,Darc_Concrete
1392,P92,MIRAMAR,3870.5093525959865,YIBan--ruo
1393,Hit by Car,MIRAMAR,3041.0711628191143,1-Sakura
1394,Hit by Car,MIRAMAR,6333.981567896452,Amin_0409
1395,Punch,MIRAMAR,6289.641487439885,shaowei123321
1396,P92,MIRAMAR,5447.834054527084,Sane-
1397,P92,MIRAMAR,4669.784862506731,chaye-
1398,P92,MIRAMAR,5536.535676526342,husicheng123
1399,P92,MIRAMAR,5841.942698442017,Anty_J
1400,Punch,MIRAMAR,5153.1440837209275,DADABABA1111
1401,P92,MIRAMAR,3747.6738819969382,Liu-JiuJiu
1402,Hit by Car,MIRAMAR,3135.8431890603206,zhazhenhua01
1403,P92,MIRAMAR,4873.252377029637,Zulu_BuBuLu
1404,P1911,MIRAMAR,6433.34605839061,Bowangzhou
1405,Punch,MIRAMAR,4464.522341645632,Passy89
1406,Hit by Car,MIRAMAR,4374.305862215169,Luisenoindian
1407,Punch,MIRAMAR,6860.533174488481,zzy120319
1408,Punch,MIRAMAR,4206.946768244757,THEHELLMAN
1409,P1911,MIRAMAR,4866.539153618102,Cmine20
1410,P1911,MIRAMAR,3278.5398677719327,Ivy34
1411,P92,MIRAMAR,5069.07873642154,YnaZhiKun
1412,Punch,MIRAMAR,4956.285169836377,Nothing-Z
1413,Hit by Car,MIRAMAR,4511.696680589797,byqwhuan
1414,P1911,MIRAMAR,3281.4652169823466,DiversifyNegus
1415,Hit by Car,MIRAMAR,4280.474045774837,AlphabetPasta
1416,P1911,MIRAMAR,4647.498444573597,ChickenBoy666
1417,Punch,MIRAMAR,4684.21334286324,GHHGFGD
1418,Punch,MIRAMAR,4009.9147033327727,Z23456
1419,Punch,MIRAMAR,4015.1177013927863,Z23456
1420,P1911,MIRAMAR,7545.581978152381,Fidgets
1421,P92,MIRAMAR,3880.802004229796,SH_Kang_Ba_Zi
1422,P92,MIRAMAR,9140.50816199002,Wg_1473006155
1423,P92,MIRAMAR,3883.9700634492538,Gang-Yong
1424,Punch,MIRAMAR,4936.073998596961,BeForsaken
1425,Punch,MIRAMAR,4672.664785524637,xin-wu-_
1426,Hit by Car,MIRAMAR,6463.76859532038,Zmy_Sll
1427,Hit by Car,MIRAMAR,6035.15705487438,OgBrandon
1428,R45,MIRAMAR,4461.849840251014,Bombstro
1429,Hit by Car,MIRAMAR,4324.968327321716,#unknown
1430,Punch,MIRAMAR,4340.4515439333045,TGzhiyou
1431,P18C,MIRAMAR,4059.4419109710143,syloveqmx
1432,Hit by Car,MIRAMAR,5935.789767232749,yh54188
1433,Hit by Car,MIRAMAR,6097.75198697438,G-NIBABA
1434,P92,MIRAMAR,4963.029214177365,BLUEPETRICHOR
1435,Punch,MIRAMAR,1491.8988332900124,madridgggg
1436,Punch,MIRAMAR,2279.668979472917,madridgggg
1437,P1911,MIRAMAR,3741.3850584291645,xiamo110
1438,Punch,MIRAMAR,5196.181495189809,YINGNAIc
1439,Punch,MIRAMAR,4732.976989982204,YINGNAIc
1440,P1911,MIRAMAR,3885.0628822723065,Sparkymilarky
1441,P92,MIRAMAR,4658.113873476367,MJOrtiz
1442,Hit by Car,MIRAMAR,4710.387139732147,masonmjm
1443,Machete,MIRAMAR,3716.1198142858634,Nexilim
1444,P18C,MIRAMAR,7297.741279645578,starzt1314
1445,Punch,MIRAMAR,4027.7954009270384,Upset_Regis
1446,P92,MIRAMAR,2736.164857551167,SOUESDY
1447,Punch,MIRAMAR,4652.481844396816,onlystarrysky
1448,Hit by Car,MIRAMAR,2387.0062548499955,yanxin007
1449,Punch,MIRAMAR,4665.784846791803,Y7HR
1450,Hit by Car,MIRAMAR,2264.8246339617554,l3_MinhKien
1451,P92,MIRAMAR,4882.391810924028,Dragonclare
1452,P92,MIRAMAR,4814.814167255576,Kjote0422
1453,Punch,MIRAMAR,3780.220119391198,AAA0128
1454,Hit by Car,MIRAMAR,3009.8074733352964,Supere--gg
1455,Hit by Car,MIRAMAR,4496.47094008101,XIRZAT1995
1456,R45,MIRAMAR,3754.944186956179,Gg595
1457,Punch,MIRAMAR,3218.1785015621804,cshanty
1458,P1911,MIRAMAR,4577.225736299664,TrueDiscord
1459,Punch,MIRAMAR,4782.478375716298,Nwafu
1460,P1911,MIRAMAR,4786.495364426148,TOP911
1461,Punch,MIRAMAR,4838.582696015229,ZhangLixiang
1462,Punch,MIRAMAR,3171.7024866158235,LiquidFracture
1463,Punch,MIRAMAR,5313.998054851886,xiaohuohenwen
1464,P92,MIRAMAR,3708.8476891633063,doingQ
1465,R45,MIRAMAR,6662.421905776458,kjhhg
1466,Hit by Car,MIRAMAR,6570.424863572978,TrungGhe
1467,Punch,MIRAMAR,3718.3147296436596,yangisking
1468,Punch,MIRAMAR,8006.041080848885,hanle99
1469,Punch,MIRAMAR,5219.908836412471,hanle99
1470,Punch,MIRAMAR,8993.491201368464,XShanJ
1471,P1911,MIRAMAR,3675.5989249025797,EagleKid
1472,Punch,MIRAMAR,5908.477187529542,XShanJ
1473,P1911,MIRAMAR,4426.7136981766735,zhubi007
1474,P1911,MIRAMAR,4589.899730654364,Godkilers
1475,Hit by Car,MIRAMAR,4046.312627888879,Hey-Joker
1476,Punch,MIRAMAR,3777.074131575524,SergeantSwag
1477,P92,MIRAMAR,4714.710540312099,zhubi007
1478,P92,MIRAMAR,4715.722501418526,zhubi007
1479,Hit by Car,MIRAMAR,6585.344294737899,treenewb22
1480,Punch,MIRAMAR,9154.240856431476,Chouchou-
1481,P92,MIRAMAR,3747.8317219608457,Yaoii
1482,P92,MIRAMAR,3745.3034469843697,Yaoii
1483,P92,MIRAMAR,3717.134790928357,Yaoii
1484,Punch,MIRAMAR,3784.668200346365,MrCompton
1485,P92,MIRAMAR,3771.935587292683,Damonyugg
1486,Hit by Car,MIRAMAR,4137.961001394407,HippyTreehugger
1487,Pan,MIRAMAR,4746.293112106858,ddoy_fr
1488,Hit by Car,MIRAMAR,4033.8975465528374,AceOverKings
1489,Hit by Car,MIRAMAR,3676.4236192888598,TYK88
1490,P1911,MIRAMAR,2925.8051247383178,HarryBallZak
1491,Pan,MIRAMAR,4753.290321959832,ddoy_fr
1492,R45,MIRAMAR,4991.123892793787,DecimoVal
1493,Punch,MIRAMAR,5189.486524361057,RacistPolice
1494,Punch,MIRAMAR,3500.613152236333,shenhua988
1495,Punch,MIRAMAR,3769.548010712425,ZZZ1500
1496,Punch,MIRAMAR,2182.59610417892,Soul_poem
1497,P1911,MIRAMAR,3704.612765751368,CHxufengnian
1498,Punch,MIRAMAR,3518.597726421422,CHxufengnian
1499,R45,MIRAMAR,2886.465631940384,mmmjjjqwe
1500,P92,MIRAMAR,3654.026747621041,LonelyKids
1501,P92,MIRAMAR,3883.2772614172163,BenChenzZ
1502,R45,MIRAMAR,3723.8621543731983,IRENE1
1503,R45,MIRAMAR,3766.3660297440556,IRENE1
1504,Punch,MIRAMAR,5714.104938361738,jose123
1505,Hit by Car,MIRAMAR,4718.3837389268165,Gq-1787561141
1506,Punch,MIRAMAR,6312.465754455464,ShouWangZhe7
1507,Punch,MIRAMAR,3103.8830457884524,Childe_Chao
1508,Punch,MIRAMAR,4338.661017756054,lisida666
1509,Hit by Car,MIRAMAR,4749.925121525602,Gq-1787561141
1510,Punch,MIRAMAR,4343.660087088998,lisida666
1511,Punch,MIRAMAR,4592.149311643623,Ashbur_
1512,P1911,MIRAMAR,3264.163714671493,MUSA130
1513,P92,MIRAMAR,3530.592448816629,Zaflame
1514,Punch,MIRAMAR,3822.221983195769,Simster
1515,P1911,MIRAMAR,7037.561768437774,Steelcrafter
1516,Punch,MIRAMAR,4579.480457430187,kries-6
1517,Punch,MIRAMAR,4451.696598456031,Despair-Coco
1518,P1911,MIRAMAR,4603.955712831412,victory-moumou
1519,Punch,MIRAMAR,3982.880107159265,Chsng
1520,Pan,MIRAMAR,3256.0507690943637,fangege6911
1521,R45,MIRAMAR,3739.4991738099106,dmy1314521
1522,P1911,MIRAMAR,3756.8446837964966,dmy1314521
1523,P92,MIRAMAR,3644.6132492139686,515612332
1524,Punch,MIRAMAR,4606.568541015861,VanhhHeiii
1525,P92,MIRAMAR,2182.9290506825914,Controlnmmp
1526,P1911,MIRAMAR,5025.122997023854,GammaOne
1527,P1911,MIRAMAR,3179.8552437979,SwagDOTEXE
1528,Punch,MIRAMAR,4934.1765542357725,liweuwye
1529,Punch,MIRAMAR,7973.202568333067,sudaye168
1530,P1911,MIRAMAR,4947.107006946282,liweuwye
1531,P1911,MIRAMAR,4953.073473307761,liweuwye
1532,P92,MIRAMAR,3727.46889478638,mowangouba
1533,P92,MIRAMAR,4969.944730031713,39th_Suzuki
1534,P92,MIRAMAR,6279.9598515854395,ruoji945
1535,Punch,MIRAMAR,7637.454564178106,Benjamin-X
1536,Hit by Car,MIRAMAR,2567.8732995171317,Nathanlee666
1537,P92,MIRAMAR,4672.753416785439,dingdingmemeda
1538,P92,MIRAMAR,3599.4290152974263,paoduleya
1539,P1911,MIRAMAR,3769.83364030364,assasinateLH
1540,P92,MIRAMAR,3809.6929356882556,DaJgaoShou
1541,Hit by Car,MIRAMAR,5567.12002580239,Lelbo
1542,Punch,MIRAMAR,3788.8323221637825,Mr-Pham
1543,Crowbar,MIRAMAR,4776.275372644463,Chi_PT14
1544,Punch,MIRAMAR,3652.20551618457,cxbGGB
1545,P1911,MIRAMAR,3751.263622224383,Lelbo
1546,P92,MIRAMAR,4945.293283630608,GonnyGon
1547,Punch,MIRAMAR,6454.235204349854,i_am_lucker
1548,P1911,MIRAMAR,9103.3105293363,GhoustM
1549,P1911,MIRAMAR,9111.201486542368,GhoustM
1550,P92,MIRAMAR,6518.147259479261,BlGANIMETIDDY
1551,Punch,MIRAMAR,4686.730966214297,HEPIMEGENGPI
1552,Hit by Car,MIRAMAR,5259.166355888166,Snark118
1553,Punch,MIRAMAR,8835.529426751065,SKTTC666
1554,P1911,MIRAMAR,6164.459702710125,hhhh___
1555,Punch,MIRAMAR,5680.208595328257,SKTTC666
1556,Punch,MIRAMAR,8830.628598195319,SKTTC666
1557,Punch,MIRAMAR,8840.838002875633,SKTTC666
1558,Pan,MIRAMAR,3761.7083691280486,zaqiaoy011010
1559,Hit by Car,MIRAMAR,5053.977346888092,MrQuack22
1560,Hit by Car,MIRAMAR,3125.544248521527,Snake_Epta
1561,P92,MIRAMAR,3807.7509193040714,ShuiDaSheN
1562,Punch,MIRAMAR,4923.275364766935,B0boTBaggins
1563,Punch,MIRAMAR,7903.96471306173,B0boTBaggins
1564,P1911,MIRAMAR,2114.4223616612176,Owen-Owen
1565,P18C,MIRAMAR,3300.203968120758,ZHENGdwocao
1566,Hit by Car,MIRAMAR,4508.120944499382,wjdtn0622
