,weapon,map,distance,killer name
11763,Punch,ERANGEL,8371.162574194936,XerwMisaki
11764,Hit by Car,ERANGEL,6136.175668878866,LronEagle
11765,Punch,ERANGEL,4577.940186249625,Exodis6
11766,P1911,ERANGEL,4547.510625089842,Exodis6
11767,Hit by Car,ERANGEL,5563.438620127124,pinrumeimei
11768,Punch,ERANGEL,3766.997428086459,aazhaobaiwan
11769,P18C,ERANGEL,4400.906489272977,DerrickCc
11770,Punch,ERANGEL,6893.404704905987,BBM24
11771,Punch,ERANGEL,5063.492727192269,HongTheDong
11772,Punch,ERANGEL,5777.438457105796,MORANYIN
11773,Punch,ERANGEL,5787.988551374044,MORANYIN
11774,Punch,ERANGEL,5868.151787663727,mengbichiji666
11775,Punch,ERANGEL,151.06555618340005,JohnnyHurricane
11776,Punch,ERANGEL,5842.681866344941,CanadianReaper
11777,Punch,ERANGEL,2743.5021214850553,iFlute
11778,Punch,ERANGEL,2742.9016589914413,iFlute
11779,Hit by Car,ERANGEL,4524.375323679613,iEkang
11780,P1911,ERANGEL,5380.74137943137,DOUYUTVxxxxx
11781,Hit by Car,ERANGEL,4497.424620701274,iEkang
11782,Punch,ERANGEL,7530.986680837512,0sakurasnow0
11783,Punch,ERANGEL,7324.77748198551,T-Daawg
11784,Punch,ERANGEL,7789.4713028411,iminyoface
11785,P92,,250.11077186318897,Duck-0119
11786,P92,,271.4756747297994,Duck-0119
11787,Punch,,3647.869900128019,An_le
11788,Punch,,6250.6719459491715,Luods_2TapLN
11789,Punch,ERANGEL,4915.013302534694,erqwdfgb
11790,Pan,ERANGEL,107.58519497588884,yangzhouS
11791,Punch,ERANGEL,2011.466212993149,9527xhb
11792,R1895,ERANGEL,5491.872323594204,ACE_HaoYuBB
11793,P1911,ERANGEL,3963.7151573030574,Hideinthebox
11794,Punch,ERANGEL,4414.284422055516,KingFan0
11795,Punch,ERANGEL,7952.475054416958,Paranoid_Jin
11796,Pan,ERANGEL,4722.584371423024,QAHi
11797,Punch,ERANGEL,2725.8967871205246,YellowDarkness
11798,P18C,ERANGEL,7986.957605420728,dgluyu
11799,Punch,ERANGEL,4010.193860357875,hqs6661
11800,Punch,ERANGEL,5675.398351001099,qinglong88
11801,Punch,ERANGEL,5383.37818080246,erzisiw666
11802,Punch,ERANGEL,5383.905752165151,erzisiw666
11803,Punch,ERANGEL,3187.6260024237477,MGL-warrior
11804,Punch,ERANGEL,3163.3308313712623,MGL-warrior
11805,Hit by Car,ERANGEL,6939.249066000226,Meolaaa
11806,Punch,ERANGEL,8231.515840237691,Smile_Azreal
11807,P1911,ERANGEL,3278.249169324534,norman_h4rd
11808,Punch,ERANGEL,5376.911755573175,DEADP00L-
11809,Punch,ERANGEL,6035.7995735184095,Smoke_Wagon
11810,Punch,ERANGEL,8396.244969693596,Zhao2354
11811,P1911,ERANGEL,6239.784482631191,Membranez
11812,P1911,ERANGEL,3834.6001445502757,baysxr
11813,Crowbar,ERANGEL,5911.77213132213,welcometotheER
11814,Punch,ERANGEL,8532.757916227145,huaadmidt
11815,Punch,ERANGEL,5185.029501577113,GodSungKook
11816,Punch,ERANGEL,5182.825064608683,GodSungKook
11817,P92,ERANGEL,5352.667317744023,SevenAda
11818,Punch,ERANGEL,3510.653593294844,cccwww00
11819,Punch,ERANGEL,3831.944768926087,thunder611
11820,Punch,ERANGEL,7463.696576471005,Micheming
11821,Punch,ERANGEL,7451.368734522873,Micheming
11822,Punch,ERANGEL,7452.973924523351,A-bbott
11823,Punch,ERANGEL,7459.123356537884,A-bbott
11824,Punch,ERANGEL,141.7123575133796,Nb--Plus
11825,Punch,ERANGEL,7453.12850109677,Micheming
11826,Punch,ERANGEL,7445.544505109683,Micheming
11827,Punch,ERANGEL,6135.984393448943,Louis-Lisa
11828,Punch,ERANGEL,6146.7842408274755,Louis-Lisa
11829,P1911,ERANGEL,7295.662890123487,Richar11
11830,Punch,ERANGEL,3731.589426655216,dafei567
11831,Sickle,ERANGEL,3735.572112553042,OldTIME0903
11832,Punch,ERANGEL,3740.337027941333,zhouxiaonan
11833,Punch,ERANGEL,8571.313955953894,OlDB999
11834,Punch,ERANGEL,8014.479235109416,Huiye_nanbao
11835,Hit by Car,ERANGEL,6976.963790969895,sktlove
11836,P1911,ERANGEL,6656.785070535851,liubaoxiong
11837,Punch,ERANGEL,3840.927563037996,AUBT
11838,P1911,ERANGEL,7065.618999646811,Squanchy69420
11839,P1911,ERANGEL,7702.967548463709,SlimJim23
11840,Punch,ERANGEL,4933.189348848673,mo_bao66
11841,Punch,ERANGEL,4932.962775670216,mo_bao66
11842,Punch,ERANGEL,4781.51892619657,KHAI-CFNA
11843,Punch,ERANGEL,6892.706245567412,FuckEdc226
11844,Punch,ERANGEL,6901.629427070973,FuckEdc226
11845,Hit by Car,ERANGEL,6211.977743739349,CollapseP
11846,Punch,ERANGEL,6898.2026871486605,FuckEdc226
11847,Punch,ERANGEL,7131.026007015961,TJ_Steele
11848,Punch,ERANGEL,3519.611285785122,TheSmexyLlama
11849,Punch,ERANGEL,7139.04708211467,GQish
11850,Punch,ERANGEL,7140.264369475405,wanzhou1
11851,Punch,ERANGEL,4254.277761611835,LANBAOlaobi
11852,P1911,ERANGEL,4261.2986039723855,AfricaWuYiFan
11853,Punch,ERANGEL,4228.447449428809,Kiuiai
11854,Punch,ERANGEL,8573.321622932852,HUYA--WANG
11855,Punch,ERANGEL,8564.123515706204,MutronPlays
11856,Punch,ERANGEL,8584.787321678565,HUYA--WANG
11857,Punch,ERANGEL,5560.652845162158,DStwo-666
11858,Punch,ERANGEL,2670.2134353950055,LSQ0901
11859,Punch,ERANGEL,3271.205064359769,papapaC
11860,Punch,ERANGEL,2560.443419277411,pandann66
11861,P1911,ERANGEL,2561.9022456957646,pandann66
11862,Punch,ERANGEL,2575.0766267596778,pandann66
11863,Punch,ERANGEL,5230.160357760363,NanFengJ
11864,Machete,ERANGEL,6705.534396109903,SUCK3---D
11865,Hit by Car,ERANGEL,6994.972843882956,ScallywagGD
11866,Punch,ERANGEL,5259.962960335938,NanFengJ
11867,Punch,ERANGEL,8538.676742082054,taoyicheng
11868,Hit by Car,ERANGEL,6906.4541911682145,Countrywolf
11869,Punch,ERANGEL,4259.348527673334,Qhandsome
11870,Punch,ERANGEL,4270.014656409624,Qhandsome
11871,Punch,ERANGEL,8262.612383268684,zyshiwoer
11872,Punch,ERANGEL,7756.805516612944,BOopeerless
11873,Punch,ERANGEL,8244.659499176421,Alemondss
11874,Punch,ERANGEL,5522.215941084249,papadashen7
11875,Punch,ERANGEL,2740.291911628759,LtLex0
11876,R1895,ERANGEL,5334.534818222954,KingOre0
11877,Punch,ERANGEL,7810.131622773716,q435394368
11878,Machete,ERANGEL,4779.9554293558,TheCrustyLobster
11879,Machete,ERANGEL,4767.262451685453,TheCrustyLobster
11880,Machete,ERANGEL,4772.496042618055,TheCrustyLobster
11881,P1911,ERANGEL,4768.372116330268,TheCrustyLobster
11882,Machete,ERANGEL,4778.732636460948,TheCrustyLobster
11883,P92,ERANGEL,3787.236810700514,MXYGOGOING
11884,Punch,ERANGEL,3624.661845428481,Sex-do9
11885,Punch,ERANGEL,2645.4761026355923,whhsdsn
11886,Hit by Car,ERANGEL,6728.318363783033,Nitroos
11887,Punch,ERANGEL,4492.355416357549,2942508694
11888,Punch,ERANGEL,4779.7060031475785,Kigoss397
11889,Punch,ERANGEL,3695.1923097377494,zhangyiping1994
11890,Punch,ERANGEL,3690.92849395921,china_ho
11891,Punch,ERANGEL,3280.1392275770854,yangmingbo
11892,Punch,ERANGEL,5431.968359972101,Paradise69
11893,Punch,ERANGEL,5429.800189834337,lrjecooooo
11894,Punch,ERANGEL,4221.685760539266,UndoSlience
11895,Hit by Car,ERANGEL,7234.667364645938,evsaint
11896,R1895,ERANGEL,2064.428678410809,qianye777
11897,P92,ERANGEL,3808.4046983745047,jbubPC
11898,P92,ERANGEL,3821.0375780650206,jbubPC
11899,P92,ERANGEL,6533.200513494516,Ma_Ronaldo
11900,Punch,ERANGEL,6329.0065373403595,wx94
11901,Punch,ERANGEL,6345.342543897926,wx94
11902,Hit by Car,ERANGEL,5142.220427812289,king19941225
11903,Punch,ERANGEL,6351.251899355354,wx94
11904,R1895,ERANGEL,8259.028184478486,GavinSachs
11905,Punch,ERANGEL,6515.995556207586,liuxing1314
11906,R1895,ERANGEL,7650.165054222686,yuggan
11907,P92,ERANGEL,8495.688835933493,Luo-TianYi
11908,Punch,ERANGEL,4271.787844948412,comexxoo
11909,Punch,ERANGEL,4265.314723623217,comexxoo
11910,Punch,ERANGEL,4260.387502173599,comexxoo
11911,Punch,ERANGEL,4262.925742149985,comexxoo
11912,Punch,ERANGEL,4261.089457742585,comexxoo
11913,Punch,ERANGEL,4253.892739688908,comexxoo
11914,Punch,ERANGEL,4269.5357380803125,comexxoo
11915,Punch,ERANGEL,7250.366237407391,UsuckMe666
11916,Punch,ERANGEL,5964.559348437067,nimabiqu
11917,Punch,ERANGEL,5962.830907295712,nimabiqu
11918,Punch,ERANGEL,4301.6146809703905,www_yahoo_com
11919,Punch,ERANGEL,2726.9763424423027,LULL6987
11920,Punch,ERANGEL,5862.817946190467,teng6666
11921,Punch,ERANGEL,7696.186650183388,mcxiaoxuanfeng
11922,Punch,ERANGEL,7699.930347284772,mcxiaoxuanfeng
11923,Hit by Car,ERANGEL,351.02580204452187,TheMoosenator
11924,Punch,ERANGEL,7764.060030289629,TwoDogsDad
11925,Hit by Car,ERANGEL,8439.62028434319,KntutaxD
11926,Punch,ERANGEL,6110.3977265514395,DeejayYoung
11927,Punch,ERANGEL,7650.129083025986,tominjeong
11928,Punch,ERANGEL,7663.89086651402,tominjeong
11929,Punch,ERANGEL,4839.35013388709,Genesis_Zuny
11930,P92,ERANGEL,6492.059721135813,7nakedkid7
11931,Pan,ERANGEL,4667.930382093118,lwwuwukai
11932,Punch,ERANGEL,5069.675829404874,draiku
11933,P1911,ERANGEL,5623.193118839598,skullyyboy
11934,Punch,ERANGEL,7363.063869451358,Memoryad
11935,Punch,ERANGEL,7367.486971606262,tstttt
11936,P92,ERANGEL,5327.258302435222,yongcon
11937,Punch,ERANGEL,2608.357336862033,kinnsywq
11938,Punch,ERANGEL,2587.7234018830145,kinnsywq
11939,Punch,ERANGEL,8228.131389697784,iTimon
11940,Punch,ERANGEL,4344.855174833795,MartyChang
11941,Hit by Car,ERANGEL,5686.218624123592,Milktop
11942,Punch,ERANGEL,7020.379905167597,ToastedOne
11943,P92,ERANGEL,5604.055327877127,China-Nanba
11944,Punch,ERANGEL,7013.110518048464,Mukali
11945,Punch,ERANGEL,7006.939470117892,Mukali
11946,Punch,ERANGEL,7014.908310299786,Mukali
11947,Punch,ERANGEL,7813.356422587991,AveragePaper
11948,Punch,ERANGEL,7824.734688851757,Dan1ss29
11949,Punch,ERANGEL,7806.33854847335,yangjieACE
11950,Punch,ERANGEL,7830.50821675739,Dan1ss29
11951,Punch,ERANGEL,7821.554613452495,AveragePaper
11952,Punch,ERANGEL,8558.735241312526,Pyx-Matilda
11953,Punch,ERANGEL,8532.877450460543,Nhy-007
11954,Punch,ERANGEL,8588.470901536082,Pyx-Matilda
11955,Punch,ERANGEL,3725.231829270361,sonnhy
11956,Punch,ERANGEL,3720.2693112284223,KUAXIAYOUGEZHI
11957,P1911,ERANGEL,6688.173658784961,Rosemary-PX
11958,Punch,ERANGEL,7286.869127213552,DouYu1355793sara
11959,Hit by Car,ERANGEL,5842.4333613217195,DouYu1355793sara
11960,Pan,ERANGEL,7321.946417953699,caonimxb
11961,Punch,ERANGEL,3071.610275441857,ro-D-man
11962,Punch,ERANGEL,3063.9200201854155,ro-D-man
11963,Punch,ERANGEL,5877.039745541713,dayugaokeji441
11964,P1911,ERANGEL,3935.007160770359,tiankun123
11965,Hit by Car,ERANGEL,6968.128035105627,malomni
11966,Punch,ERANGEL,4147.358728631272,lcliyiqi
11967,Punch,ERANGEL,4149.019186923339,lcliyiqi
11968,Punch,ERANGEL,5882.995281760814,yoyoa
11969,Punch,ERANGEL,5853.17462377136,yoyoa
11970,Punch,ERANGEL,8521.42085791595,MethanolCatalyst
11971,Punch,ERANGEL,8519.030208162487,MethanolCatalyst
11972,Punch,ERANGEL,8534.7245215677,MethanolCatalyst
11973,P92,ERANGEL,5383.420306788705,AYD999
11974,Punch,ERANGEL,4684.020436542201,sun_shi_ne
11975,P92,ERANGEL,5525.3599463120045,hwhSHIgou
11976,Punch,ERANGEL,3799.4063350530173,starpeng222
11977,P92,ERANGEL,3238.106713066912,Bowen555
11978,Hit by Car,ERANGEL,7531.811631876755,Orange_Mage
11979,Punch,,3243.126188554494,AjaniBreaker
11980,Punch,ERANGEL,4152.759660561757,gfm256977
11981,Punch,ERANGEL,4169.333740547283,wen1986
11982,Punch,ERANGEL,4980.855337965659,yangbinqwer
11983,Punch,ERANGEL,4976.375659886821,yangbinqwer
11984,Crowbar,ERANGEL,7634.319826199843,Theskyfffffker
11985,P1911,ERANGEL,5639.029626406036,QDQfewfwf
11986,Hit by Car,ERANGEL,5638.116564893811,gotcartowin
11987,Punch,ERANGEL,5642.141050605878,gotcartowin
11988,Punch,ERANGEL,2790.5033729162556,freestyle152
11989,Punch,ERANGEL,2792.188536425504,freestyle152
11990,R1895,ERANGEL,7731.718582741162,gbjuhgiuh
11991,Punch,ERANGEL,7985.463525702814,LNLzg
11992,Punch,ERANGEL,7953.976730380156,LNLzg
11993,Punch,ERANGEL,5525.2903588081235,UmotherFkerzwc
11994,Punch,ERANGEL,2910.906349068963,Zackfime
11995,Punch,ERANGEL,2928.1522731041496,Zackfime
11996,Punch,ERANGEL,2925.0817136116048,Zackfime
11997,Crowbar,ERANGEL,5992.944901736541,drvz001
11998,Punch,ERANGEL,2918.2956346698325,Zackfime
11999,Punch,ERANGEL,7192.102453368417,happyTGP
12000,Punch,ERANGEL,7181.976468576391,happyTGP
12001,Punch,ERANGEL,8558.263726078147,Jain
12002,Punch,ERANGEL,4457.563483245639,Cedric-Chong
12003,Hit by Car,ERANGEL,3660.7889265885024,Peeinthewind
12004,Punch,ERANGEL,7405.450181228687,Pelzanator
12005,Punch,ERANGEL,7412.836390173804,Popebeasty
12006,Punch,ERANGEL,3994.569165767943,Cuckoo-ling
12007,Punch,ERANGEL,7728.8147881628665,Ass_JunGe
12008,Punch,ERANGEL,7719.959662008603,Ass_JunGe
12009,Punch,ERANGEL,5817.495887789007,Panda9876
12010,Punch,ERANGEL,5812.87150874514,LilSean
12011,Punch,ERANGEL,7605.620227051177,YoloQQ
12012,Punch,ERANGEL,7604.265184677609,YoloQQ
12013,Punch,ERANGEL,7607.751534509062,YoloQQ
12014,Punch,ERANGEL,7602.035864343315,YoloQQ
12015,Hit by Car,ERANGEL,5935.0514075752535,QRJ2000
12016,Punch,ERANGEL,8542.159095105697,10096
12017,P1911,ERANGEL,8255.095538059692,AlwaySmile
12018,Hit by Car,ERANGEL,6556.2659199166865,WaGuinho13
12019,P92,ERANGEL,5681.217995497972,yangki25
12020,Punch,ERANGEL,3814.6444284998565,huanglinjy
12021,Punch,ERANGEL,5940.484849143208,toycar023
12022,Punch,ERANGEL,7685.744444258149,D1ck_Bomb_Sky
12023,Punch,ERANGEL,7687.453127748162,D1ck_Bomb_Sky
12024,Punch,ERANGEL,8514.298329128773,laoyeS
12025,Punch,ERANGEL,8364.742955533362,Demonst183
12026,Punch,ERANGEL,3681.552587884628,woqusong1
12027,Punch,ERANGEL,3704.646015305646,FearlessT
12028,Punch,ERANGEL,7510.55441337988,NIANJINgege
12029,Punch,ERANGEL,7516.535459552227,NIANJINgege
12030,Punch,ERANGEL,7501.857366780377,PwnageInc
12031,Punch,ERANGEL,7500.536640924434,PwnageInc
12032,Punch,ERANGEL,7519.4090507949495,Hou111
12033,Punch,ERANGEL,4931.585715004455,LIQIAOYING520
12034,Crowbar,ERANGEL,5314.292299460485,NIGHTESCAPE
12035,Pan,ERANGEL,3485.606530231719,Deborah-F
12036,Punch,ERANGEL,4862.116628381923,ygr2609502455
12037,Punch,ERANGEL,8481.727712487887,GarrettDaMan
12038,Punch,ERANGEL,5996.297868760357,Eruruuu
12039,Punch,ERANGEL,8455.642139549898,TheOnlyProphet
12040,Punch,ERANGEL,5026.051877278328,YS66
12041,Punch,ERANGEL,8615.867001287334,EvidoerBlue
12042,Punch,ERANGEL,8001.8438347742085,arduoudsname
12043,P1911,ERANGEL,7751.393786172458,Minisavage
12044,Punch,ERANGEL,4200.303960669751,Vtaies
12045,Punch,ERANGEL,5469.146675660473,grilledrice
12046,Punch,ERANGEL,2598.35230224733,Owlbaire
12047,Punch,ERANGEL,8244.494458796427,HeyXin
12048,Punch,ERANGEL,6359.247560883441,DuJiaLeH
12049,Punch,ERANGEL,8240.869139656083,HeyXin
12050,Punch,ERANGEL,2976.6473158924955,VonBalderdash
12051,Punch,ERANGEL,2967.4692700341484,VonBalderdash
12052,Hit by Car,ERANGEL,6624.544434693755,YongBuYanBaidex
12053,Hit by Car,ERANGEL,6317.687058276708,ZROW
12054,Punch,ERANGEL,6227.412234042725,MYLXF
12055,Punch,ERANGEL,5677.028058112977,fadeeeeeeeeee
12056,Punch,ERANGEL,3300.8496189329803,FU-CER
12057,Punch,ERANGEL,3278.0128126570835,FU-CER
12058,Punch,ERANGEL,3302.641054734831,FU-CER
12059,Punch,ERANGEL,6350.02042811848,Xiaodagouzi22
12060,Punch,ERANGEL,3294.7133965856574,FU-CER
12061,Punch,ERANGEL,3315.2171191161824,FU-CER
12062,R1895,ERANGEL,7695.254778130287,sixsixbl
12063,Punch,ERANGEL,7830.906671755258,TTctrl
12064,Hit by Car,ERANGEL,7818.522026985471,XTLRmk
12065,P1911,ERANGEL,5646.228044561608,iVapeUrMom
12066,Punch,,3831.8122725437634,pukou-DH
12067,Punch,,3823.302028671028,Kesain
12068,Punch,,3826.013701496245,Kesain
12069,Punch,,3852.2015847577345,pukou-DH
12070,P1911,ERANGEL,4691.884097733235,SquiggzZ
12071,Hit by Car,ERANGEL,5518.620446123107,Lokaz
12072,Hit by Car,ERANGEL,5262.5311609267455,enDDestruct
12073,Punch,ERANGEL,7102.313906420217,LoseLYQ
12074,Punch,ERANGEL,9009.005890723904,Ryka_cs
12075,Punch,ERANGEL,8103.21586540313,GiantPanda666
12076,Punch,ERANGEL,5600.575971187339,mikeool
12077,Punch,ERANGEL,7134.732716374525,HandsomeTan
12078,Punch,ERANGEL,6894.447362639082,Trint_
12079,Punch,ERANGEL,5537.182570881422,Wsismdby
12080,P1911,ERANGEL,5106.064730238836,zongzuan
12081,Punch,ERANGEL,7037.979264166739,ys1774707716
12082,Punch,ERANGEL,6243.503667549575,wangxiaozhizhang
12083,R1895,ERANGEL,5309.9316431279985,Tyler32101
12084,Punch,ERANGEL,6910.2016036415325,bot-ctd
12085,Punch,ERANGEL,2701.4172869827053,Jupiter-xi
12086,Punch,ERANGEL,2707.4783822944923,Jupiter-xi
12087,Punch,ERANGEL,2709.0294234970947,Jupiter-xi
12088,Punch,ERANGEL,6260.935728966158,SalazarInvicta
12089,Punch,ERANGEL,6249.641034172282,SalazarInvicta
12090,P92,ERANGEL,222.23834673611094,wuxanx
12091,P92,ERANGEL,5542.325280392699,makoto3488
12092,Punch,ERANGEL,3902.8184111552,chenglin1032
12093,Punch,ERANGEL,3914.4575317590297,chenglin1032
12094,P1911,ERANGEL,5344.668160648423,ZedEx6
12095,R1895,ERANGEL,3718.3364300229746,Ajie93
12096,Punch,ERANGEL,5997.318462170406,Kiss-Mini
12097,Hit by Car,ERANGEL,5985.1900691425,Onabe
12098,Punch,ERANGEL,8509.91189021849,SwiftDarkness
12099,Punch,ERANGEL,8505.01579428257,SwiftDarkness
12100,P92,ERANGEL,6694.109191968712,KingSmanRoyal
12101,Hit by Car,ERANGEL,7206.371376212165,dsajfdsaj
12102,Punch,ERANGEL,129.93387764551682,AuxHillaryInput
12103,P92,ERANGEL,4926.849919086231,Karamelbombe
12104,Punch,ERANGEL,3813.8560041408223,cheese-1
12105,Punch,ERANGEL,3816.5248814661227,cheese-1
12106,Punch,ERANGEL,7768.004288810673,bzqbtwb0000002
12107,Punch,ERANGEL,3819.4680831361848,cheese-1
12108,Punch,ERANGEL,6219.2673561859365,Chian_Xb
12109,Hit by Car,ERANGEL,5702.482267127623,cgolun
12110,Punch,ERANGEL,5321.904653859555,DeathToKneeGrows
12111,Hit by Car,ERANGEL,5619.421619122381,Sidnister
12112,Punch,ERANGEL,3023.5236680709145,Romjo
12113,P1911,ERANGEL,5320.829973984228,Poseidon_Ha1
12114,Punch,ERANGEL,3076.441635430778,maxiaobei7
12115,Punch,ERANGEL,8470.688012103445,A-Coldcold
12116,Punch,ERANGEL,5103.017779851938,ming-w
12117,Punch,ERANGEL,2617.1056340898813,leavinstains
12118,Punch,ERANGEL,6022.993616638242,feifeikevin
12119,Punch,ERANGEL,5999.955006426382,feifeikevin
12120,Punch,ERANGEL,6025.873964260786,feifeikevin
12121,Punch,ERANGEL,6002.373533308302,feifeikevin
12122,Punch,ERANGEL,4381.215991417223,Bellford32
12123,R1895,ERANGEL,2628.903149301054,leeyun9
12124,R1895,ERANGEL,2628.950301922994,leeyun9
12125,Punch,ERANGEL,7111.266819719958,StirFryNoodles
12126,Punch,ERANGEL,2592.090942281347,aluba
12127,Punch,ERANGEL,2604.4388037540834,aluba
12128,Punch,ERANGEL,3476.89728205206,Chen-gongbo
12129,Punch,ERANGEL,3496.70441170211,Chen-gongbo
12130,Punch,ERANGEL,3417.080884618478,donggelailea
12131,Punch,ERANGEL,3417.714833075457,donggelailea
12132,Punch,ERANGEL,3442.102915100157,Qianday
12133,Punch,ERANGEL,3429.4792778309657,donggelailea
12134,Punch,ERANGEL,3412.7194656018823,Qianday
12135,P1911,ERANGEL,3504.6570916717374,jinwanchiji345
12136,P1911,ERANGEL,3512.540534286829,jinwanchiji345
12137,P1911,ERANGEL,3502.9812666998378,jinwanchiji345
12138,Punch,ERANGEL,2842.640521805914,GFGFDFF
12139,Punch,ERANGEL,2813.5978992986893,GFGFDFF
12140,Punch,ERANGEL,2832.914968695672,GFGFDFF
12141,R1895,ERANGEL,6661.986990918701,Sd_I_Reckless
12142,Punch,ERANGEL,3638.5385764674807,wangtiancai11111
12143,Punch,ERANGEL,3644.602037588192,wangtiancai11111
12144,Punch,ERANGEL,3629.508477452147,wangtiancai11111
12145,Pan,ERANGEL,3697.929869354745,UnfortunateX
12146,Punch,ERANGEL,7474.992345208922,wosnibb666
12147,Hit by Car,ERANGEL,7251.49028112215,HANABA
12148,Punch,ERANGEL,2801.834327342357,PilotG
12149,Punch,ERANGEL,2809.5729122331027,PilotG
12150,Punch,ERANGEL,7073.508054176867,kaidajikong
12151,Punch,ERANGEL,7065.382724356976,kaidajikong
12152,P1911,ERANGEL,7142.251248090899,theman0438
12153,Punch,ERANGEL,7775.466409715625,haadasda
12154,Punch,ERANGEL,8469.680043819895,A-Z-A-Z-A-Z
12155,Hit by Car,ERANGEL,4432.291670246669,Soleilxxx
12156,Punch,ERANGEL,4138.828647679558,#unknown
12157,Punch,ERANGEL,6209.774866540977,Uyuesezhenmei
12158,Punch,ERANGEL,4255.423814261747,jackersss
12159,Punch,ERANGEL,5322.548643426099,mars_mei
12160,Punch,ERANGEL,7245.118723007995,Mumuuuuuuuuu
12161,P1911,ERANGEL,5326.116279780981,CodeDemise
12162,Punch,ERANGEL,5318.098951135453,Demontrollin
12163,Hit by Car,ERANGEL,6669.811269034304,Gz_xiaoshuikou
12164,Punch,ERANGEL,3780.9139277805575,Laip1
12165,Punch,ERANGEL,3750.3578979725385,Laip1
12166,Hit by Car,ERANGEL,6796.91425094307,dabao-le
12167,Hit by Car,ERANGEL,147.54121029732687,Homeister
12168,R1895,ERANGEL,5491.139551923353,K_YING
12169,Punch,ERANGEL,5303.015273763356,PerrinWolf
12170,Punch,ERANGEL,5306.356400482233,PerrinWolf
12171,P92,ERANGEL,6279.651672088986,king_shit
12172,Pan,ERANGEL,6254.097338200294,sunhaolu
12173,Punch,ERANGEL,5404.152716075388,SonaR_Eclipse
12174,P1911,ERANGEL,8410.912522317778,phy520zxx
12175,Hit by Car,ERANGEL,6129.149850967098,BXXtentacion
12176,Punch,ERANGEL,8517.70868237374,sanglee1004
12177,Punch,ERANGEL,8516.812962739643,sanglee1004
12178,R1895,ERANGEL,7897.993659683261,Kiraaono
12179,P18C,ERANGEL,5315.330016498787,VIKINGBERSERKER
12180,R1895,ERANGEL,7901.782613725084,Kiraaono
12181,Punch,ERANGEL,5353.87574829394,sexhagoseepda
12182,Punch,ERANGEL,5337.414918331907,sexhagoseepda
12183,Hit by Car,ERANGEL,4946.45650308956,SunaryKnight
12184,Punch,ERANGEL,7881.255290911213,KorriganChief
12185,Punch,ERANGEL,7332.291825036426,SPC580
12186,Punch,ERANGEL,8468.639161880259,NIDJIAGEGE
12187,Punch,ERANGEL,8471.365858280116,WoGDS
12188,Punch,ERANGEL,8480.480190187818,WoGDS
12189,Punch,ERANGEL,7178.2395235855,Lothard23
12190,Pan,ERANGEL,4692.423878112142,zehcnas
12191,Pan,ERANGEL,4683.851937169876,zehcnas
12192,Pan,ERANGEL,4676.013773914059,zehcnas
12193,Punch,ERANGEL,7100.583017497365,Xelpious
12194,Punch,ERANGEL,4137.766388331995,Sean-WeiKang
12195,Punch,ERANGEL,4158.273580820891,Gods-will
12196,Punch,ERANGEL,4778.028952353679,dashenlaogui
12197,Hit by Car,ERANGEL,6049.679651871247,H2CUSSC
12198,Punch,ERANGEL,4806.083520975577,huantiancai
12199,Punch,ERANGEL,8289.202620680533,oppaTt
12200,Punch,ERANGEL,8269.134647696214,oppaTt
12201,Punch,ERANGEL,8260.832283042733,oppaTt
12202,Punch,ERANGEL,5126.714242721649,SilentSith
12203,Punch,ERANGEL,5635.042178563174,xuezhibuxuezhi
12204,Punch,ERANGEL,8503.537136873103,BACKTOHILL
12205,Punch,ERANGEL,6244.000095667279,bllkq208
12206,Punch,ERANGEL,6238.487753884671,bllkq208
12207,Punch,ERANGEL,4884.128189064759,DLS666
12208,Punch,ERANGEL,4887.540059717976,DLS666
12209,Punch,ERANGEL,7996.999394877056,FVCKGENJI
12210,Punch,ERANGEL,7990.305392707465,GOTFUCKED
12211,Punch,ERANGEL,8517.56141287593,15645156
12212,Punch,ERANGEL,8530.522152494594,15645156
12213,Punch,ERANGEL,5136.091923430985,TONGFUR0NG
12214,Punch,ERANGEL,3219.417001028602,lxtong
12215,Hit by Car,ERANGEL,3121.6376482328947,Swumple
12216,Punch,ERANGEL,2596.687470424772,NZLFZ
12217,Crowbar,ERANGEL,7176.004131410461,keepitsimple1
12218,Punch,ERANGEL,7003.632473938434,josh_jjg
12219,Punch,ERANGEL,6977.857828919203,josh_jjg
12220,Punch,ERANGEL,6996.791162130896,josh_jjg
12221,Punch,ERANGEL,7013.747514939214,josh_jjg
12222,Punch,ERANGEL,6995.5707883545865,josh_jjg
12223,Punch,ERANGEL,6251.227374568693,HoganPakiss
12224,Punch,ERANGEL,6244.1160920746825,HoganPakiss
12225,Punch,ERANGEL,4175.229951590691,Wcg_China
12226,Punch,ERANGEL,4167.108272967478,Wcg_China
12227,Punch,ERANGEL,4155.698527398372,aimLegs
12228,Hit by Car,ERANGEL,4131.819041060245,aimLegs
12229,Hit by Car,ERANGEL,4688.460777675868,Legege999
12230,Hit by Car,ERANGEL,4690.957126633008,Legege999
12231,Punch,ERANGEL,7541.854644133962,brightyu
12232,Punch,ERANGEL,7520.84985112321,brightyu
12233,Punch,ERANGEL,7550.858334385635,brightyu
12234,Punch,ERANGEL,7522.215829296644,brightyu
12235,Punch,ERANGEL,7435.680380686223,Derrickv
12236,Punch,ERANGEL,4975.494478251304,China-XBG
